60   ,92
60   ,110
60   ,5873
60   ,15460
60   ,16959
60   ,23151
60   ,23152
60   ,23154
61   ,12188
61   ,12207
61   ,12209
61   ,12222
61   ,12225
61   ,12227
62   ,93
62   ,1669
62   ,3040
62   ,3334
63   ,93
63   ,143
63   ,185
63   ,188
63   ,190
63   ,6010
63   ,6184
63   ,14979
63   ,21095
63   ,23174
64   ,93
64   ,188
64   ,189
64   ,4549
64   ,4557
64   ,4572
64   ,4633
64   ,4642
64   ,4783
64   ,5356
64   ,5414
64   ,13280
64   ,15465
64   ,22517
64   ,23174
65   ,5404
65   ,12770
66   ,139
66   ,5023
66   ,13397
67   ,2137
67   ,3382
67   ,3679
67   ,3935
67   ,3937
67   ,3939
67   ,3989
67   ,4062
67   ,4112
67   ,4135
67   ,13025
67   ,16581
67   ,18441
67   ,19152
67   ,23125
68   ,95
68   ,113
68   ,216
68   ,5534
68   ,5921
68   ,8306
68   ,9591
68   ,9640
68   ,9771
68   ,9772
68   ,9826
68   ,10388
68   ,14576
68   ,18729
68   ,19649
68   ,20566
68   ,23095
69   ,115
69   ,117
69   ,11223
69   ,12504
69   ,14936
69   ,21471
70   ,73
70   ,11828
71   ,18883
72   ,92
72   ,163
72   ,177
72   ,195
72   ,2387
72   ,2597
72   ,2949
72   ,3166
72   ,12976
72   ,16456
72   ,18351
72   ,18405
72   ,23153
72   ,23172
73   ,84
73   ,92
73   ,112
73   ,585
73   ,971
73   ,2680
73   ,3943
73   ,4280
73   ,5222
73   ,8947
73   ,12787
73   ,16131
73   ,16581
73   ,16583
73   ,16963
73   ,16977
73   ,18703
73   ,21940
73   ,23154
74   ,80
74   ,147
74   ,5534
74   ,15476
74   ,15484
74   ,16498
74   ,16504
74   ,18885
74   ,18887
74   ,19342
75   ,84
75   ,121
75   ,554
75   ,6109
75   ,6175
75   ,10388
75   ,12627
75   ,13210
75   ,14548
75   ,14549
75   ,16915
75   ,18939
75   ,19829
76   ,105
76   ,16581
76   ,16582
77   ,12682
77   ,12683
77   ,12770
78   ,123
78   ,10388
78   ,16915
79   ,192
79   ,2172
79   ,8947
79   ,9081
80   ,19342
81   ,580
81   ,977
81   ,3943
81   ,14909
81   ,15587
81   ,16581
81   ,16659
81   ,17170
81   ,19570
82   ,163
82   ,182
82   ,183
82   ,5003
82   ,5879
82   ,20114
83   ,130
83   ,1424
83   ,3708
83   ,17050
84   ,92
84   ,5177
84   ,10499
84   ,12386
84   ,14549
84   ,16963
84   ,18615
84   ,20106
85   ,12571
86   ,7410
86   ,7446
86   ,7464
87   ,5023
87   ,5806
87   ,5879
87   ,19130
88   ,2423
88   ,2840
88   ,19231
88   ,21723
89   ,16581
89   ,19281
89   ,19341
89   ,19342
89   ,19343
89   ,19344
89   ,22930
90   ,141
90   ,156
90   ,4119
90   ,5420
90   ,20114
91   ,124
91   ,141
91   ,156
92   ,93
92   ,161
92   ,173
92   ,176
92   ,2597
92   ,2937
92   ,3038
92   ,3061
92   ,3066
92   ,3070
92   ,14311
92   ,15460
92   ,15471
92   ,15480
92   ,17100
92   ,17201
92   ,18417
92   ,19231
92   ,20490
92   ,23151
92   ,23152
92   ,23173
93   ,143
93   ,3040
93   ,4783
93   ,6010
93   ,6184
93   ,12967
93   ,14979
93   ,16959
93   ,18744
93   ,21095
93   ,21721
93   ,23173
93   ,23174
94   ,18747
95   ,111
95   ,13210
95   ,15460
95   ,16972
96   ,111
96   ,191
96   ,206
96   ,2952
96   ,4118
96   ,9579
96   ,11931
96   ,15394
96   ,15476
96   ,15485
96   ,18394
96   ,18534
97   ,108
97   ,23200
98   ,173
98   ,174
98   ,177
98   ,191
98   ,193
98   ,194
98   ,195
98   ,201
98   ,2937
98   ,2952
98   ,3053
98   ,5420
98   ,9564
98   ,9579
98   ,14983
98   ,15481
98   ,15485
98   ,16425
98   ,17395
98   ,18322
98   ,18533
98   ,18917
98   ,18919
98   ,18928
98   ,19448
98   ,21789
98   ,23149
98   ,23151
98   ,23153
98   ,23154
98   ,23264
99   ,14555
99   ,18754
100  ,6110
100  ,6165
100  ,6270
100  ,19372
100  ,21306
101  ,222
101  ,15460
102  ,16581
102  ,19342
103  ,219
103  ,600
103  ,1133
103  ,4057
103  ,4197
103  ,4343
103  ,22904
104  ,167
104  ,11828
105  ,126
105  ,134
105  ,12834
105  ,18445
106  ,2680
106  ,10499
106  ,12961
106  ,15460
106  ,21911
106  ,21939
106  ,22752
107  ,5510
107  ,17737
108  ,684
108  ,2875
108  ,4440
108  ,4456
108  ,4467
108  ,4496
108  ,15318
108  ,18428
109  ,124
111  ,126
111  ,129
111  ,222
111  ,15476
111  ,15482
111  ,18491
112  ,16582
113  ,9772
113  ,23431
114  ,192
114  ,205
114  ,18321
114  ,18322
115  ,14929
116  ,5638
116  ,23311
117  ,14944
119  ,15184
119  ,19231
120  ,5196
120  ,5265
120  ,16417
121  ,21357
122  ,15478
122  ,15482
122  ,16580
123  ,7634
123  ,12696
123  ,14548
123  ,19373
123  ,19403
123  ,20507
124  ,125
124  ,3159
126  ,131
126  ,134
126  ,12834
126  ,15460
127  ,16581
127  ,16963
127  ,18781
128  ,5817
128  ,5839
128  ,16976
128  ,16979
128  ,17382
129  ,222
129  ,8306
129  ,9591
129  ,9640
129  ,23095
130  ,1424
132  ,11333
132  ,12386
132  ,15631
133  ,21911
134  ,16581
134  ,18445
135  ,19284
136  ,5265
136  ,16416
137  ,253
137  ,15631
138  ,9772
138  ,16024
138  ,18541
139  ,18754
140  ,206
140  ,5196
141  ,156
141  ,163
141  ,3157
141  ,3200
141  ,3218
141  ,3253
142  ,177
142  ,3074
142  ,3961
142  ,5265
142  ,5855
142  ,10800
142  ,14181
142  ,22949
143  ,6184
143  ,21095
143  ,23173
143  ,23174
144  ,5951
145  ,204
145  ,22638
145  ,22639
146  ,4735
148  ,580
148  ,16581
148  ,16582
149  ,12188
149  ,12210
150  ,3867
150  ,5265
150  ,5373
150  ,5376
150  ,5384
150  ,5509
150  ,5617
150  ,7348
150  ,10845
150  ,11200
150  ,11246
150  ,12070
150  ,13717
150  ,14181
150  ,21595
151  ,15460
152  ,15460
153  ,677
153  ,706
153  ,852
153  ,1014
153  ,5920
153  ,15013
153  ,16466
153  ,16467
153  ,16468
153  ,16471
153  ,16487
153  ,17096
153  ,17097
153  ,17098
153  ,19149
153  ,19150
153  ,22372
153  ,22375
154  ,16581
154  ,19342
155  ,842
155  ,4741
155  ,8027
155  ,8230
155  ,8410
155  ,8543
155  ,8645
155  ,15492
155  ,15493
155  ,15494
155  ,15730
155  ,15897
155  ,18132
155  ,20061
155  ,20506
155  ,21269
155  ,23429
156  ,163
156  ,3253
156  ,15460
156  ,22408
157  ,1410
157  ,14293
157  ,14294
157  ,14297
158  ,16972
159  ,161
159  ,166
159  ,173
159  ,177
159  ,185
159  ,188
159  ,5356
159  ,15489
159  ,18407
159  ,22644
160  ,165
160  ,168
160  ,169
160  ,2301
160  ,3120
160  ,3179
160  ,5003
160  ,6029
160  ,11523
160  ,11930
160  ,12978
160  ,17395
160  ,18489
160  ,19284
160  ,23153
160  ,23173
161  ,166
161  ,167
161  ,174
161  ,177
161  ,18407
161  ,22711
162  ,167
162  ,3179
162  ,5003
162  ,5029
162  ,10643
162  ,12959
162  ,15489
163  ,165
163  ,173
163  ,183
163  ,3179
163  ,5003
163  ,6235
163  ,11523
163  ,15219
163  ,16425
163  ,20490
163  ,20737
163  ,20758
163  ,22408
163  ,22605
164  ,181
164  ,5002
164  ,5425
164  ,12005
164  ,18739
164  ,18751
164  ,18752
164  ,18754
165  ,169
165  ,2295
165  ,2301
165  ,2314
165  ,2316
165  ,2423
165  ,2457
165  ,2771
165  ,3125
165  ,3166
165  ,3179
165  ,5003
165  ,5029
165  ,11853
165  ,11930
165  ,12621
165  ,13631
165  ,13947
165  ,15486
165  ,15560
165  ,20758
165  ,20958
166  ,168
166  ,169
166  ,173
166  ,174
166  ,176
166  ,177
166  ,178
166  ,185
166  ,3120
166  ,5003
166  ,5356
166  ,6029
166  ,11576
166  ,12972
166  ,15486
166  ,18407
166  ,22644
166  ,23173
167  ,173
167  ,3125
167  ,3179
167  ,5003
167  ,15489
167  ,19275
168  ,169
168  ,177
168  ,182
168  ,183
168  ,3179
168  ,5003
168  ,11523
168  ,18407
168  ,20758
169  ,173
169  ,174
169  ,175
169  ,183
169  ,188
169  ,4996
169  ,5003
169  ,5010
169  ,5192
169  ,5392
169  ,15461
169  ,15471
169  ,15518
169  ,18781
169  ,19407
169  ,21171
169  ,22644
170  ,11380
170  ,23431
171  ,580
171  ,693
171  ,744
171  ,2262
171  ,2372
171  ,22712
172  ,204
172  ,4999
172  ,5006
172  ,5438
172  ,10874
172  ,15514
172  ,19283
173  ,177
173  ,181
173  ,188
173  ,3065
173  ,3316
173  ,13276
173  ,15489
173  ,16201
173  ,18749
173  ,18883
173  ,19134
173  ,20930
173  ,23151
174  ,185
174  ,188
174  ,190
174  ,3066
174  ,5003
174  ,22187
174  ,22644
175  ,186
175  ,15514
176  ,188
176  ,3327
176  ,16201
176  ,18749
177  ,182
177  ,188
177  ,192
177  ,193
177  ,194
177  ,2875
177  ,2952
177  ,3061
177  ,5265
177  ,5356
177  ,5606
177  ,12966
177  ,16417
177  ,16424
177  ,16790
177  ,18405
177  ,18407
177  ,18441
177  ,20523
177  ,20758
177  ,21721
177  ,22186
177  ,23264
178  ,3066
178  ,3070
178  ,15489
178  ,16454
179  ,11523
179  ,12952
179  ,17300
179  ,17302
179  ,17566
179  ,19341
180  ,17960
181  ,15515
181  ,18022
182  ,183
182  ,3066
182  ,7054
182  ,11257
182  ,20758
182  ,23173
183  ,20758
184  ,13792
185  ,188
185  ,190
185  ,1413
186  ,15514
187  ,12966
188  ,189
188  ,190
188  ,1413
188  ,2869
188  ,3061
188  ,4783
188  ,4810
188  ,4996
188  ,5003
188  ,5197
188  ,5356
188  ,5606
188  ,6089
188  ,9764
188  ,10371
188  ,13280
188  ,18407
188  ,20513
188  ,21721
188  ,22644
188  ,22755
189  ,190
189  ,1413
189  ,5356
189  ,9824
189  ,22644
190  ,1413
190  ,4762
190  ,5283
190  ,5356
190  ,5589
190  ,9824
190  ,10371
190  ,15465
190  ,18050
190  ,18407
190  ,18781
190  ,21721
190  ,22270
191  ,195
191  ,201
191  ,207
191  ,3053
191  ,9564
191  ,20606
192  ,193
192  ,194
192  ,196
192  ,198
192  ,199
192  ,202
192  ,205
192  ,1822
192  ,2099
192  ,2134
192  ,2149
192  ,2161
192  ,2275
192  ,3038
192  ,3956
192  ,5860
192  ,9081
192  ,16424
192  ,16790
192  ,17570
192  ,18321
192  ,18441
192  ,22235
193  ,194
193  ,196
193  ,197
193  ,203
193  ,2161
193  ,2172
193  ,2937
193  ,15471
193  ,16790
193  ,18441
193  ,22183
193  ,22186
193  ,22668
193  ,23151
193  ,23264
194  ,197
194  ,2069
194  ,2484
194  ,2937
194  ,2943
194  ,2949
194  ,2952
194  ,15471
194  ,16790
194  ,18441
194  ,22183
194  ,23151
194  ,23173
194  ,23264
195  ,201
195  ,2952
195  ,3053
195  ,5860
195  ,15209
195  ,15471
195  ,17100
195  ,23149
195  ,23150
196  ,2161
196  ,2172
196  ,2949
196  ,3070
196  ,16424
196  ,16790
196  ,17201
196  ,18441
197  ,15479
198  ,2947
198  ,3956
198  ,5802
198  ,5828
198  ,22233
198  ,23095
198  ,23173
199  ,3066
199  ,16448
199  ,19231
199  ,19341
199  ,20926
199  ,21783
200  ,203
200  ,4112
200  ,16581
200  ,19152
201  ,3053
201  ,9564
202  ,1822
202  ,2275
202  ,5196
202  ,5265
202  ,5619
202  ,16424
202  ,17498
202  ,18322
202  ,18351
203  ,4112
203  ,16424
203  ,16581
203  ,16790
203  ,19152
203  ,22183
203  ,22492
204  ,4280
204  ,11931
204  ,18747
205  ,4133
205  ,16456
205  ,18321
205  ,18351
205  ,22186
206  ,207
206  ,3053
206  ,5392
206  ,9579
206  ,15481
206  ,15485
206  ,18534
207  ,2952
208  ,215
208  ,227
208  ,9081
208  ,16972
208  ,18454
208  ,18703
208  ,23324
209  ,213
209  ,225
209  ,234
209  ,238
209  ,5401
209  ,5539
209  ,5615
209  ,5674
209  ,8265
209  ,9094
209  ,15196
209  ,18718
210  ,4131
210  ,15930
210  ,15931
210  ,18887
211  ,12669
211  ,16117
212  ,13210
213  ,218
213  ,5164
213  ,15195
214  ,226
214  ,228
214  ,239
214  ,242
214  ,244
214  ,618
214  ,11609
214  ,20210
214  ,20258
214  ,20311
214  ,20321
214  ,20346
214  ,23537
215  ,227
215  ,9754
215  ,18703
216  ,5921
217  ,230
217  ,231
217  ,3399
217  ,6315
217  ,7501
217  ,8665
217  ,9851
217  ,9955
217  ,14415
217  ,14546
217  ,15631
217  ,15884
217  ,16615
217  ,16972
217  ,16974
217  ,18781
217  ,19729
217  ,19731
217  ,19732
217  ,20218
217  ,20219
217  ,20311
217  ,20312
217  ,21441
217  ,23431
218  ,225
218  ,234
218  ,237
218  ,1653
218  ,4753
218  ,4762
218  ,5120
218  ,5174
218  ,5192
218  ,5401
218  ,5539
218  ,5547
218  ,5615
218  ,8593
218  ,18717
219  ,580
219  ,4023
219  ,4158
219  ,4343
219  ,5137
219  ,6219
219  ,7696
219  ,11249
219  ,14983
219  ,14988
219  ,14992
219  ,15015
219  ,15017
219  ,15019
219  ,15033
219  ,18826
219  ,20121
219  ,22996
219  ,23534
220  ,16979
220  ,18702
220  ,18703
220  ,18709
220  ,19027
220  ,23205
221  ,7312
221  ,7415
221  ,7482
221  ,7483
221  ,12010
221  ,12019
221  ,15563
222  ,15485
222  ,20490
222  ,20491
223  ,12770
224  ,11578
224  ,19133
225  ,5344
225  ,5401
225  ,5615
225  ,5674
225  ,13862
225  ,15196
225  ,15198
226  ,228
226  ,229
226  ,242
226  ,9955
226  ,10730
226  ,20210
226  ,20320
226  ,20321
226  ,20323
226  ,23537
227  ,5388
227  ,9799
227  ,15680
227  ,16972
227  ,18703
227  ,20566
227  ,23431
228  ,9467
228  ,9800
228  ,9837
228  ,15730
228  ,19809
228  ,20210
228  ,20274
228  ,21272
228  ,21550
228  ,23083
228  ,23537
229  ,618
229  ,20210
229  ,20274
229  ,20321
229  ,23537
230  ,4120
230  ,15985
231  ,773
231  ,971
231  ,4063
231  ,14415
231  ,14545
232  ,4207
233  ,5125
233  ,5343
233  ,5344
233  ,5458
234  ,238
234  ,5164
234  ,15195
235  ,5562
235  ,6081
235  ,6155
235  ,22062
236  ,526
236  ,5787
236  ,5813
236  ,5821
236  ,13383
236  ,13888
236  ,13891
236  ,17382
236  ,21455
237  ,13828
237  ,15195
238  ,5160
238  ,5164
238  ,5198
238  ,5269
238  ,5343
238  ,5367
238  ,5615
239  ,618
239  ,9207
239  ,20210
239  ,20320
239  ,23537
240  ,5685
241  ,614
241  ,656
241  ,8598
241  ,19648
241  ,19649
242  ,618
242  ,9207
242  ,12894
242  ,18109
242  ,19800
242  ,20210
242  ,20321
242  ,23537
243  ,7266
243  ,7280
243  ,7312
243  ,7483
243  ,8303
243  ,9754
243  ,11948
243  ,11967
243  ,12010
243  ,15563
244  ,20210
245  ,866
245  ,1003
245  ,5610
245  ,6520
245  ,15435
245  ,20513
245  ,22379
245  ,22599
246  ,311
246  ,357
246  ,415
247  ,248
247  ,253
247  ,281
247  ,305
248  ,281
249  ,253
250  ,253
250  ,15631
251  ,269
251  ,7400
251  ,8571
251  ,10623
251  ,11817
251  ,23415
252  ,286
252  ,298
252  ,312
252  ,338
252  ,339
252  ,342
252  ,400
252  ,14937
252  ,14951
252  ,14955
252  ,15593
252  ,15621
252  ,20419
252  ,23499
253  ,256
253  ,257
253  ,258
253  ,261
253  ,264
253  ,270
253  ,272
253  ,280
253  ,281
253  ,288
253  ,294
253  ,299
253  ,300
253  ,302
253  ,306
253  ,307
253  ,309
253  ,311
253  ,312
253  ,316
253  ,318
253  ,319
253  ,324
253  ,325
253  ,328
253  ,329
253  ,334
253  ,337
253  ,343
253  ,344
253  ,349
253  ,354
253  ,358
253  ,362
253  ,364
253  ,366
253  ,367
253  ,372
253  ,377
253  ,378
253  ,385
253  ,391
253  ,396
253  ,400
253  ,403
253  ,404
253  ,405
253  ,412
253  ,413
253  ,420
253  ,428
253  ,431
253  ,435
253  ,436
253  ,443
253  ,444
253  ,463
253  ,465
253  ,466
253  ,470
253  ,485
253  ,486
253  ,510
253  ,512
253  ,728
253  ,758
253  ,1728
253  ,2886
253  ,2976
253  ,5333
253  ,5349
253  ,5376
253  ,5635
253  ,6950
253  ,7283
253  ,7447
253  ,7647
253  ,8212
253  ,8234
253  ,8426
253  ,8441
253  ,8476
253  ,8502
253  ,8506
253  ,8600
253  ,8601
253  ,9319
253  ,9347
253  ,9669
253  ,10106
253  ,10143
253  ,10359
253  ,10453
253  ,10461
253  ,10462
253  ,10475
253  ,10546
253  ,10588
253  ,10789
253  ,10914
253  ,10915
253  ,10916
253  ,10917
253  ,10921
253  ,10922
253  ,10928
253  ,10938
253  ,10939
253  ,11103
253  ,11200
253  ,12507
253  ,12948
253  ,13010
253  ,13905
253  ,13978
253  ,14186
253  ,14356
253  ,14923
253  ,14926
253  ,14927
253  ,14940
253  ,14949
253  ,14950
253  ,14954
253  ,14965
253  ,15453
253  ,15454
253  ,15594
253  ,16619
253  ,16699
253  ,16703
253  ,17808
253  ,17837
253  ,18258
253  ,18862
253  ,19635
253  ,19712
253  ,19719
253  ,20099
253  ,20328
253  ,20389
253  ,20419
253  ,20817
253  ,20840
253  ,21034
253  ,21477
253  ,21811
253  ,21836
253  ,22065
253  ,22413
253  ,22423
253  ,22424
253  ,22427
253  ,22429
253  ,22430
253  ,22618
253  ,22626
253  ,23121
253  ,23505
254  ,294
254  ,418
254  ,10382
254  ,17837
254  ,19635
255  ,936
255  ,981
255  ,6657
255  ,7549
255  ,7908
255  ,8052
255  ,8501
255  ,8920
255  ,9268
255  ,9721
255  ,10783
255  ,18995
255  ,19074
256  ,272
256  ,302
256  ,312
256  ,328
256  ,339
256  ,369
256  ,409
256  ,463
256  ,8198
256  ,8476
256  ,11088
256  ,17808
256  ,19565
256  ,20098
256  ,20392
256  ,20404
256  ,22626
257  ,269
257  ,418
258  ,10387
258  ,10604
258  ,14932
258  ,14967
259  ,349
259  ,400
259  ,10786
259  ,10787
259  ,20391
260  ,17242
262  ,269
263  ,8700
263  ,9134
263  ,12155
264  ,325
265  ,312
265  ,323
265  ,343
265  ,11964
265  ,20419
265  ,21485
266  ,321
266  ,339
266  ,400
266  ,430
266  ,12384
266  ,16669
266  ,20385
266  ,20404
267  ,400
267  ,14923
267  ,20389
267  ,23499
268  ,328
268  ,351
268  ,400
268  ,9986
268  ,10258
268  ,11103
268  ,11764
268  ,16669
268  ,16704
268  ,20419
268  ,20850
269  ,293
269  ,313
269  ,418
269  ,437
269  ,443
269  ,477
269  ,14954
269  ,15897
269  ,16511
269  ,18696
270  ,5069
270  ,6946
270  ,6950
270  ,10086
270  ,12910
270  ,12926
270  ,12931
270  ,12933
270  ,16851
270  ,18828
271  ,284
271  ,285
271  ,299
271  ,443
271  ,10920
271  ,17835
271  ,17837
272  ,302
272  ,339
272  ,346
272  ,358
272  ,364
272  ,463
272  ,500
272  ,509
272  ,7447
272  ,8431
272  ,12944
272  ,20402
272  ,20494
272  ,21838
273  ,293
273  ,428
273  ,482
274  ,322
274  ,408
274  ,418
274  ,15900
274  ,17837
275  ,355
275  ,17600
275  ,21835
276  ,374
276  ,15621
276  ,19561
277  ,17835
277  ,19711
278  ,294
278  ,14965
279  ,336
279  ,382
279  ,417
279  ,496
279  ,9511
279  ,23164
280  ,8308
280  ,10917
281  ,305
281  ,7583
282  ,1728
282  ,16697
283  ,17837
284  ,285
284  ,9906
286  ,298
286  ,309
286  ,311
286  ,330
286  ,408
286  ,17836
286  ,20385
286  ,20391
286  ,20398
286  ,20399
286  ,20404
286  ,20419
287  ,354
287  ,366
288  ,347
288  ,354
288  ,366
288  ,371
288  ,1065
288  ,10913
288  ,10917
288  ,21841
288  ,23166
289  ,22413
290  ,8510
290  ,8556
290  ,8578
290  ,8666
290  ,9272
290  ,15566
290  ,15904
290  ,17921
290  ,18390
290  ,19945
290  ,20518
290  ,20706
290  ,23435
291  ,512
291  ,15453
292  ,3117
292  ,6536
292  ,8232
292  ,8501
292  ,9268
292  ,10783
292  ,17785
292  ,23097
292  ,23439
293  ,309
293  ,428
293  ,7400
293  ,8236
293  ,8574
293  ,8634
293  ,8645
293  ,8647
293  ,10623
293  ,10836
293  ,10841
293  ,10842
293  ,10843
293  ,11628
293  ,15852
293  ,15897
293  ,19637
293  ,23093
294  ,311
294  ,312
294  ,14965
294  ,15593
295  ,9786
295  ,10940
295  ,12105
296  ,10269
296  ,13991
297  ,14219
298  ,311
298  ,312
298  ,360
298  ,11964
298  ,20403
298  ,20419
298  ,21470
301  ,15621
302  ,324
302  ,346
302  ,9224
303  ,7283
303  ,20706
303  ,22350
304  ,14510
306  ,352
306  ,354
308  ,324
308  ,325
308  ,10917
308  ,12948
308  ,21034
308  ,21036
309  ,311
309  ,312
309  ,323
309  ,328
309  ,334
309  ,340
309  ,400
309  ,441
309  ,470
309  ,10785
309  ,10790
309  ,11193
309  ,20099
309  ,20389
309  ,20391
309  ,20399
310  ,7835
310  ,9951
